,property_rooms,property_bedrooms,property_surface_total,property_surface_covered,cp_1,tiene_cochera,tiene_parrilla,tiene_pileta,tiene_terraza,expensas
362,1.0,1.0,53.0,30.0,-2.0591083702669413,0,1,0,1,Con expensas
363,4.0,3.0,66.0,61.0,0.667448493891624,1,0,0,1,Con expensas
364,3.0,2.0,61.0,56.0,0.1951854290838583,1,0,1,1,
365,3.0,2.0,77.0,64.0,0.1372446772810906,1,1,0,1,
366,2.0,1.0,63.0,60.0,-0.6105334856973984,0,0,1,0,Con expensas
367,4.0,3.0,128.0,122.0,3.6419552546760903,0,1,0,0,
368,2.0,1.0,60.0,58.0,-0.8635492629270617,1,0,0,0,
369,3.0,2.0,60.0,53.0,-0.2997816209122182,0,0,0,0,Con expensas
370,4.0,4.0,138.0,120.0,2.986422415447511,1,0,0,0,
371,2.0,1.0,30.0,30.0,-1.9408903777225368,0,0,0,0,Bajas expensas
372,3.0,2.0,57.0,55.0,-0.2548183262541627,0,0,0,0,Con expensas
373,3.0,2.0,76.0,75.0,0.106747575873871,0,0,0,1,Con expensas
374,5.0,4.0,277.0,156.0,6.415207016939905,1,1,0,1,
375,3.0,2.0,180.0,80.0,1.4745073449443924,0,0,0,1,
376,7.0,7.0,118.0,118.0,5.211333302524295,0,0,0,0,
377,1.0,1.0,29.0,29.0,-2.2344031326229845,0,0,0,0,
378,2.0,1.0,32.0,32.0,-1.9430779818645871,0,0,0,0,Con expensas
379,2.0,1.0,30.0,30.0,-1.971180802110492,0,0,0,0,
380,5.0,3.0,217.0,175.0,4.674806489867406,0,1,0,1,Sin expensas
381,6.0,3.0,257.0,244.0,7.187264467529595,1,0,0,0,Bajas expensas
382,3.0,2.0,81.0,62.0,-0.0276634793754329,0,0,0,0,
383,1.0,1.0,31.0,31.0,-2.336735620891864,0,0,0,1,Con expensas
384,3.0,2.0,91.0,82.0,0.6704593111151611,0,0,0,0,
385,3.0,2.0,115.0,90.0,0.955125393202354,0,0,0,0,
386,1.0,1.0,34.0,30.0,-2.328028799658425,1,0,0,0,
387,5.0,3.0,210.0,200.0,5.678076326007056,1,0,0,0,
388,2.0,1.0,75.0,75.0,0.0415345368555026,1,1,1,1,
389,4.0,3.0,118.0,108.0,2.008141469071393,0,0,0,0,Sin expensas
390,2.0,1.0,50.0,45.0,-1.3997280806547028,0,0,0,0,Con expensas
391,2.0,1.0,36.0,35.0,-1.7642883071592943,0,0,0,0,Con expensas
392,1.0,1.0,34.7,30.0,-2.2877655942443,0,1,0,0,
393,3.0,2.0,72.0,72.0,0.5207793571616719,0,0,0,0,
394,4.0,3.0,108.0,100.0,2.5755719398382038,1,0,0,0,Con expensas
395,3.0,3.0,85.0,75.0,2.087498292480931,1,1,1,0,Con expensas
396,3.0,2.0,50.0,40.0,-0.7175288119586616,0,0,0,1,
397,2.0,1.0,53.0,48.0,-1.198747784617051,1,1,1,0,
398,2.0,1.0,72.0,53.0,-1.210191884798983,0,0,0,1,Sin expensas
399,2.0,1.0,49.0,44.0,-1.4643947646772326,0,1,0,1,
400,3.0,3.0,237.0,153.0,3.363141894630417,0,0,0,0,Con expensas
401,4.0,3.0,86.0,80.0,1.057397039829015,1,0,0,1,
402,2.0,1.0,150.0,70.0,1.2879566978270942,1,1,0,1,
403,4.0,3.0,220.0,117.0,3.073057116212524,0,0,0,1,
404,1.0,1.0,44.4,35.0,-2.103021118136717,0,0,0,0,Con expensas
405,1.0,1.0,36.0,27.0,-2.232664209264567,0,1,0,1,Bajas expensas
406,2.0,1.0,55.0,50.0,-1.1620508439848665,0,1,0,1,Con expensas
407,2.0,1.0,69.5,45.0,-1.1384051621908144,1,0,0,1,
408,1.0,1.0,36.0,32.0,-2.2606427555164537,0,0,0,0,
409,2.0,1.0,50.0,38.0,-1.4117404643489493,0,1,0,1,
410,1.0,1.0,47.0,40.0,-1.9627154579506565,0,0,1,1,Con expensas
411,2.0,1.0,50.0,43.0,-1.240871312912575,1,1,1,1,
412,4.0,3.0,120.0,120.0,2.703366205563772,0,1,0,1,
413,3.0,2.0,75.0,75.0,0.6081538041195425,0,0,0,0,
414,2.0,1.0,57.0,45.0,-1.2426363314549471,0,0,0,1,Bajas expensas
415,3.0,2.0,95.0,71.0,0.1537578144589014,0,1,0,1,Sin expensas
416,1.0,1.0,43.0,43.0,-1.9710239382110573,0,0,0,0,Con expensas
417,3.0,2.0,60.0,60.0,-0.1446204337594074,0,0,0,0,
418,2.0,1.0,44.0,38.0,-1.460071541995733,0,0,0,0,Con expensas
419,2.0,1.0,38.0,38.0,-1.7205506976117246,0,0,1,0,Con expensas
420,1.0,1.0,36.0,35.0,-2.0568620411961733,0,1,0,0,
421,3.0,2.0,99.5,70.0,0.5360751057208968,0,1,0,1,Bajas expensas
422,1.0,1.0,24.0,24.0,-2.487588150956245,0,0,0,0,
423,2.0,1.0,44.0,44.0,-1.6374291394432343,0,0,1,0,
424,3.0,2.0,83.0,64.1,1.1266674611413494,1,1,1,0,
425,3.0,2.0,74.0,65.0,0.9858840957059332,1,0,0,0,
426,5.0,3.0,115.0,115.0,3.048433121094305,0,0,0,1,
427,3.0,2.0,94.6,81.0,0.4775059107105838,0,0,0,1,
428,2.0,1.0,46.0,43.0,-1.2947650919204587,0,1,1,1,
429,2.0,1.0,63.0,63.0,-1.1000493642858653,0,1,0,0,Con expensas
430,2.0,1.0,35.0,32.0,-1.6366375020822117,0,0,1,1,
431,3.0,2.0,80.0,64.0,0.2584747576159242,1,0,0,1,Con expensas
432,2.0,1.0,65.0,55.0,-1.0867556982686777,1,0,1,0,Con expensas
433,1.0,1.0,50.0,50.0,-1.7399350077855311,0,1,0,1,
434,3.0,2.0,89.0,46.0,-0.2936630129688421,0,1,0,1,Sin expensas
435,2.0,1.0,50.0,45.0,-1.4627372995919832,0,0,0,0,
436,2.0,1.0,61.0,58.0,-0.9228483175455516,1,0,0,1,Con expensas
437,4.0,5.0,180.0,162.0,4.2837019346164285,0,0,0,1,
438,1.0,1.0,33.0,29.0,-2.2456881394643773,0,1,0,0,
439,3.0,2.0,82.4,60.0,0.2164489788142855,1,1,0,0,Con expensas
440,2.0,1.0,52.0,42.0,-1.344529680708378,1,1,0,1,Con expensas
441,1.0,1.0,63.0,43.0,-1.678252702621407,0,0,1,1,
442,4.0,3.0,109.0,101.0,2.4523017692015663,0,0,0,0,Con expensas
443,2.0,1.0,40.0,40.0,-1.6570151968309907,0,0,0,0,Con expensas
444,3.0,2.0,54.0,54.0,-0.2969759985335214,0,0,1,0,
445,3.0,2.0,75.0,68.0,0.2211873261995348,0,1,1,0,
446,4.0,3.0,144.4,100.0,2.7928115206762065,1,0,0,0,
447,2.0,1.0,56.0,47.0,-1.0846583831231,0,0,0,0,
448,4.0,3.0,106.0,98.0,2.2022202217549203,1,0,0,0,
449,3.0,2.0,63.0,59.0,-0.0903401079481658,1,0,0,0,Con expensas
450,3.0,2.0,77.0,70.0,0.2762109582144952,0,0,0,1,
451,2.0,1.0,44.0,41.0,-1.481039019069771,1,0,0,0,Con expensas
452,2.0,1.0,49.0,46.0,-1.547240742227322,0,0,0,0,
453,3.0,2.0,65.0,61.5,-0.1047795772588419,0,0,0,0,Con expensas
454,2.0,1.0,46.0,41.0,-1.3443951611880045,1,0,0,0,
455,2.0,1.0,44.0,44.0,-1.5850435878313045,0,0,0,0,Con expensas
456,4.0,3.0,117.0,110.0,2.7091289788550976,1,0,0,0,Con expensas
457,4.0,2.0,92.0,92.0,1.1924466791390702,0,0,0,0,
458,3.0,2.0,103.0,91.0,1.4832660561483972,1,0,0,1,
459,2.0,1.0,47.0,42.0,-1.1066124414318237,1,1,1,0,
460,4.0,3.0,122.0,122.0,2.414043776556857,0,0,0,0,
461,2.0,1.0,34.0,34.0,-1.7451281999089,0,0,0,0,Bajas expensas
462,2.0,1.0,31.0,31.0,-1.8818947321547583,0,0,0,0,
463,2.0,1.0,45.0,38.0,-1.6636428354317845,0,0,0,0,
464,4.0,3.0,103.0,98.0,1.9745978237327304,0,0,0,0,Con expensas
465,2.0,1.0,26.0,26.0,-2.1457683220192094,0,0,0,0,
466,3.0,2.0,68.0,65.0,0.2157220569053078,0,0,0,1,Bajas expensas
467,3.0,2.0,76.0,60.0,0.2023707274402573,1,0,0,0,Con expensas
468,2.0,1.0,56.0,50.0,-1.2445801313976663,0,0,0,0,
469,3.0,2.0,71.0,65.2,0.1281065199625509,1,0,0,0,
470,3.0,2.0,144.2,105.0,1.8708614750057917,1,0,0,0,
471,3.0,2.0,56.0,54.0,-0.3380314272185414,0,0,0,0,
472,1.0,1.0,45.0,34.0,-1.7994532664084737,0,0,1,0,
473,2.0,1.0,52.0,52.0,-1.163960496826553,0,0,0,0,Bajas expensas
474,3.0,2.0,86.3,60.0,0.1961563937338611,0,0,0,0,Con expensas
475,3.0,2.0,181.0,116.0,2.1203470283237285,1,0,0,1,
476,4.0,3.0,174.0,167.0,4.23271766565761,0,0,0,0,Con expensas
477,2.0,1.0,68.0,64.0,-0.6553267677316842,0,0,0,0,Con expensas
478,3.0,2.0,65.0,59.0,0.1987650630480157,0,0,0,0,Con expensas
479,2.0,1.0,38.0,38.0,-1.7373944240427022,0,0,0,0,Con expensas
480,4.0,3.0,151.0,130.0,4.1422366355457,1,1,0,1,
481,5.0,3.0,155.0,155.0,4.020929968700419,0,0,0,0,Con expensas
482,1.0,1.0,36.0,31.0,-2.113257710142396,0,0,0,0,
483,1.0,1.0,22.0,22.0,-2.512331322683976,0,0,1,0,
484,2.0,1.0,34.0,34.0,-1.8269998524973852,0,0,0,0,Con expensas
485,3.0,2.0,69.0,63.0,0.1497275581332657,1,1,0,0,Con expensas
486,7.0,4.0,275.0,242.0,8.359860251107856,1,0,0,1,Con expensas
487,3.0,2.0,77.0,62.7,0.1338678692830947,0,1,0,1,Sin expensas
488,2.0,1.0,44.0,40.0,-1.5170532269358894,0,0,1,1,
489,1.0,1.0,33.0,30.0,-2.3245625636460607,0,0,0,1,
490,1.0,1.0,55.0,55.0,-1.872372748986576,0,1,0,0,
491,3.0,2.0,65.0,57.0,-0.1671607908339505,1,0,0,1,
492,2.0,1.0,141.0,100.0,1.5010689301525146,1,0,0,1,
493,2.0,1.0,57.0,43.0,-1.1619466858355711,0,0,0,1,
494,5.0,4.0,152.0,125.0,3.630956622420067,0,1,0,1,
495,2.0,1.0,59.0,50.0,-0.8113046236208633,0,0,0,0,Con expensas
496,2.0,1.0,65.0,48.0,-1.2979594403292891,0,1,0,0,
497,2.0,1.0,50.0,45.0,-1.3386426750674825,1,0,0,1,
498,2.0,1.0,85.0,45.0,-1.029937290788444,0,0,0,0,
499,3.0,2.0,87.0,73.0,0.6111988854414705,1,1,0,1,
500,1.0,1.0,42.0,37.0,-1.952353809764864,0,1,0,0,
501,1.0,1.0,47.0,40.0,-1.9913943831021907,0,0,0,0,
502,4.0,4.0,114.0,103.0,2.909896523040667,1,0,0,1,Con expensas
503,1.0,1.0,33.0,28.0,-2.1563779976879456,0,0,0,1,
504,2.0,1.0,49.0,42.0,-1.411713169253108,0,0,0,0,Con expensas
505,2.0,1.0,45.0,40.0,-1.689464975945043,0,0,0,1,
506,3.0,1.0,87.0,84.0,0.1282280137706264,0,0,0,1,
507,2.0,1.0,56.0,30.0,-1.6814744000615494,0,0,0,1,
508,3.0,2.0,53.0,53.0,-0.4687342861875087,0,0,0,1,Con expensas
509,2.0,1.0,49.0,41.0,-1.4981423342359028,0,0,0,1,
510,6.0,4.0,304.0,161.0,6.508939916602173,0,0,1,1,Sin expensas
511,2.0,1.0,46.0,33.0,-1.5286299007853938,1,0,1,1,
512,3.0,2.0,66.0,66.0,-0.0380427512726571,0,0,0,0,
513,4.0,3.0,192.0,174.0,5.318132520015929,1,0,0,0,Bajas expensas
514,4.0,3.0,173.0,156.0,4.772860896961347,1,0,0,1,Con expensas
515,2.0,1.0,82.0,58.0,-0.7294523226932362,0,1,0,1,Bajas expensas
516,3.0,2.0,74.0,74.0,0.283523735549632,1,1,0,1,Con expensas
517,1.0,1.0,40.8,38.0,-2.1728850528407184,0,0,0,0,
518,2.0,1.0,60.0,52.0,-1.0945270234126896,0,0,0,1,
519,2.0,1.0,60.0,60.0,-1.070510352692166,0,0,0,0,
520,3.0,2.0,70.0,55.0,-0.1527300124389958,0,0,0,0,
521,2.0,1.0,61.0,43.0,-1.2617838722085153,1,1,1,1,
522,4.0,3.0,196.0,166.0,4.657709569497713,0,0,0,0,
523,4.0,3.0,87.0,87.0,1.7333809214441398,1,1,0,1,
524,4.0,3.0,96.0,92.0,1.9719959858037013,0,0,0,0,
525,3.0,2.0,80.0,80.0,1.6313004841089915,1,0,1,0,Con expensas
526,1.0,1.0,32.0,30.0,-2.276881406282217,0,0,0,0,Con expensas
527,2.0,1.0,37.0,36.0,-1.8039477787009752,0,0,0,0,
528,5.0,4.0,216.0,136.0,4.9804934036529165,1,0,0,1,Con expensas
529,1.0,1.0,30.0,28.0,-2.340950288523729,0,0,0,1,Con expensas
530,2.0,1.0,60.0,48.0,-1.2831007274985624,0,1,0,1,
531,1.0,1.0,34.0,34.0,-2.1594997970415157,0,0,1,1,
532,4.0,3.0,145.0,145.0,2.8244738664094067,1,0,0,1,
533,3.0,2.0,92.0,71.0,0.4170745182539732,0,0,0,1,
534,1.0,1.0,39.0,35.0,-2.116454496729082,0,0,1,0,Bajas expensas
535,2.0,1.0,56.0,56.0,-1.0981707813652837,0,0,0,0,Con expensas
536,3.0,2.0,52.0,52.0,-0.2001153411313209,0,0,0,0,
537,5.0,4.0,147.0,132.0,4.276557953398831,0,0,0,0,
538,3.0,2.0,66.0,60.0,-0.1632409012621451,0,0,0,0,Con expensas
539,4.0,3.0,118.0,107.0,3.1613007219175047,1,0,0,1,
540,3.0,1.0,68.0,65.0,-0.4818236056367004,1,0,0,0,
541,4.0,3.0,150.0,132.0,3.3625945683813656,0,0,0,1,
542,2.0,1.0,44.0,40.0,-1.6426048557716608,0,0,0,0,
543,1.0,1.0,37.0,33.0,-2.1569318232057118,1,0,0,0,Con expensas
544,3.0,2.0,93.0,93.0,1.1113355163720933,1,1,0,0,Con expensas
545,2.0,1.0,96.0,45.0,-0.1628295525202737,1,1,1,1,Con expensas
546,4.0,3.0,119.2,90.0,2.154388774363698,1,0,0,0,
547,3.0,2.0,55.0,50.0,-0.4697201214425324,0,0,1,1,
548,2.0,1.0,43.0,43.0,-1.6108961792379788,0,0,0,0,
549,1.0,1.0,40.0,36.0,-2.146565814284809,0,0,0,0,Con expensas
550,3.0,2.0,62.0,56.0,-0.1373725346308029,1,0,0,0,
551,3.0,2.0,56.0,53.0,-0.429972477000815,0,0,0,1,
552,3.0,2.0,61.0,59.0,-0.2394104315021381,0,0,1,1,Con expensas
553,3.0,2.0,75.0,65.0,0.2431536636984209,1,1,1,1,
554,1.0,1.0,24.0,24.0,-2.5293909325646298,0,0,0,0,
555,1.0,1.0,42.0,36.0,-1.957016036042014,0,0,0,0,
556,1.0,1.0,65.0,65.0,-1.2624389701291177,0,0,0,0,Con expensas
557,3.0,2.0,51.0,51.0,-0.5745753417447221,0,0,0,0,
558,1.0,1.0,44.0,40.0,-1.984829215723513,0,1,0,0,Con expensas
559,2.0,1.0,52.0,47.0,-1.2971305309387773,0,0,0,0,
560,2.0,1.0,34.0,34.0,-1.656794480039928,1,0,0,0,
561,1.0,1.0,28.0,28.0,-2.476524484308361,0,0,0,1,Con expensas
562,3.0,2.0,70.0,60.0,-0.1169075054337594,0,0,0,0,Con expensas
563,1.0,1.0,49.0,28.0,-2.10152555964854,0,0,0,0,
564,1.0,1.0,27.0,23.0,-2.4365659960375,0,0,0,0,
565,5.0,4.0,240.0,180.0,6.710461316828376,1,1,0,1,Con expensas
566,3.0,2.0,65.0,59.0,0.0741542304794095,1,0,0,1,
567,5.0,4.0,197.0,197.0,5.207707300195949,1,0,0,0,Con expensas
568,5.0,4.0,148.0,123.0,3.570619094049381,1,0,0,1,
569,3.0,2.0,76.0,70.0,0.0297506676926266,0,0,0,0,Con expensas
570,3.0,2.0,78.0,78.0,1.470159532758032,1,0,1,0,
571,4.0,3.0,110.0,102.0,1.9441866491815567,0,0,0,1,
572,2.0,1.0,33.9,30.0,-1.9548362860987956,0,0,0,1,
573,2.0,1.0,38.0,38.0,-1.744105326128602,0,0,0,0,Bajas expensas
574,3.0,2.0,84.0,77.0,0.3091462030962534,1,1,1,1,
575,2.0,1.0,55.0,48.0,-1.209038392678326,0,0,1,0,
576,2.0,1.0,45.0,41.0,-1.5016498519432049,0,0,0,0,Con expensas
577,2.0,1.0,51.0,45.0,-1.3474385901622774,0,0,0,0,
578,2.0,1.0,96.0,73.0,-0.3413670073472996,0,1,0,0,Con expensas
579,3.0,2.0,68.0,64.0,0.0116600951944226,0,0,0,0,
580,4.0,3.0,116.0,106.0,2.5603304076841784,1,0,0,0,Con expensas
581,4.0,4.0,170.0,150.0,4.392757879238362,1,1,0,1,
582,2.0,1.0,42.0,40.0,-1.5876097961254156,0,1,1,0,Con expensas
583,2.0,1.0,80.0,78.0,-0.1239166946405062,1,0,1,0,
584,3.0,2.0,84.0,62.0,0.3199585204958113,1,0,1,0,Con expensas
585,2.0,1.0,55.0,38.0,-1.4400121517989275,0,0,0,1,
586,2.0,1.0,55.0,37.0,-1.3500405313456725,1,0,0,1,
587,3.0,2.0,65.0,57.0,-0.2530062557840146,1,0,0,1,
588,3.0,2.0,74.0,69.0,0.0598200452869519,0,0,0,1,
589,2.0,1.0,62.0,49.0,-1.177935883599156,0,1,0,1,
590,2.0,1.0,40.0,40.0,-1.6970493914458145,0,0,0,0,Con expensas
591,4.0,3.0,149.0,141.0,3.711927422831904,1,1,1,1,
592,3.0,2.0,70.0,67.0,0.1327480529814928,0,0,0,0,Con expensas
593,3.0,2.0,68.0,68.0,0.0438260223202072,0,0,0,0,
594,3.0,2.0,71.0,60.0,-0.0244782138143144,0,1,0,0,Con expensas
595,2.0,1.0,59.0,38.0,-1.3976581604201914,0,0,0,0,Con expensas
596,4.0,3.0,181.0,166.0,3.9678287157288814,0,1,0,0,
597,4.0,3.0,110.0,110.0,3.044819895424484,0,0,0,0,
598,3.0,2.0,127.0,127.0,2.617133540582502,1,1,1,1,Con expensas
599,3.0,2.0,70.0,62.0,-0.0018680595073814,1,0,1,1,Con expensas
600,3.0,2.0,86.0,52.0,-0.1824061949554886,0,0,0,0,
601,5.0,3.0,170.0,170.0,4.245397124904922,1,1,0,1,
602,3.0,2.0,74.0,70.0,0.1801604531184934,1,1,1,0,
603,2.0,1.0,69.5,55.0,-1.1854174722996054,0,0,0,0,
604,2.0,1.0,65.0,55.0,-0.935164741261049,0,0,0,1,
605,2.0,1.0,45.0,42.3,-0.9939540974696488,1,0,0,0,Con expensas
606,1.0,1.0,34.0,34.0,-2.2128575026927244,0,0,0,0,
607,4.0,3.0,130.0,100.0,2.163714962903792,0,1,0,1,Con expensas
608,2.0,1.0,35.0,32.0,-1.7551399335587636,0,0,0,0,
609,1.0,1.0,31.0,25.0,-2.4284890215969552,0,0,0,0,Bajas expensas
610,4.0,3.0,117.0,116.0,2.5616727318830184,0,0,0,0,Con expensas
611,5.0,4.0,160.0,120.5,3.874505464028609,0,1,0,1,
612,1.0,1.0,55.0,46.0,-1.818105847517932,0,0,0,1,Con expensas
613,1.0,1.0,38.0,38.0,-2.090999931397929,1,0,0,1,Con expensas
614,3.0,2.0,89.0,89.0,0.8923271669716879,0,0,0,0,
615,3.0,2.0,95.0,95.0,0.983099152933668,0,0,0,0,
616,2.0,1.0,45.0,45.0,-1.3672794177615124,0,0,0,0,Con expensas
617,3.0,2.0,89.0,82.0,0.3344388019869241,0,0,0,0,Con expensas
618,1.0,1.0,35.0,33.0,-2.152593725859461,1,1,1,1,
619,2.0,1.0,41.0,41.0,-1.675741951640284,0,0,0,0,
620,1.0,1.0,28.0,28.0,-2.373705800199423,0,0,1,0,Con expensas
621,4.0,3.0,88.2,72.0,1.212008801506764,0,0,0,1,
622,2.0,1.0,35.0,35.0,-1.8204452456046247,0,0,0,0,Bajas expensas
623,5.0,3.0,275.0,200.0,5.184123195748218,0,1,0,1,
624,2.0,1.0,78.0,78.0,-0.5889577068916043,1,1,0,1,
625,3.0,2.0,75.0,62.0,0.0612260249411203,0,0,0,0,
626,2.0,1.0,61.0,50.0,-1.179155281892797,1,1,1,1,Con expensas
627,1.0,1.0,35.0,32.0,-2.2197344832503,1,0,0,0,
628,4.0,3.0,179.0,100.0,2.6524122216015624,0,0,0,1,Bajas expensas
629,2.0,1.0,37.0,35.0,-1.812208761622918,0,0,0,0,
630,3.0,2.0,54.0,54.0,-0.4204612551882615,1,0,0,0,
631,2.0,1.0,60.0,43.0,-1.594888920652387,1,1,0,1,
632,3.0,2.0,179.0,90.0,1.4631533453920094,0,0,0,1,Con expensas
633,3.0,2.0,56.0,50.0,-0.4434478880515365,0,0,0,1,Con expensas
634,4.0,3.0,128.0,118.0,2.910590900274905,1,0,0,0,
635,4.0,3.0,100.0,95.0,2.186893936992236,1,0,0,0,
636,4.0,3.0,107.0,99.0,1.9150573412251923,0,0,0,1,Con expensas
637,1.0,1.0,45.0,45.0,-1.9731749101208027,0,1,0,0,Bajas expensas
638,3.0,2.0,66.0,60.0,0.0293051493535842,0,0,0,0,Con expensas
639,6.0,4.0,180.0,180.0,5.801223123012691,1,0,0,1,
640,3.0,2.0,64.0,53.0,-0.2577070173565732,0,1,0,1,Con expensas
641,4.0,2.0,225.0,170.0,3.328024305116185,1,0,0,1,Con expensas
642,1.0,1.0,30.0,27.0,-2.382567067470681,0,0,0,0,Con expensas
643,3.0,2.0,60.0,54.0,-0.2090928594844202,0,0,0,0,
644,2.0,1.0,47.7,40.0,-1.608493728725902,0,0,0,0,Bajas expensas
645,2.0,1.0,46.0,43.0,-1.3536248635649435,0,1,1,0,
646,4.0,3.0,137.0,94.0,3.794407762508729,1,0,1,0,
647,3.0,2.0,75.0,75.0,0.6610130730368279,1,0,0,0,
648,3.0,3.0,78.0,73.0,0.6277127652548702,0,0,0,0,
649,3.0,2.0,60.0,60.0,-0.2856483531117614,0,0,0,0,
650,3.0,2.0,62.0,52.0,-0.2749271291617404,0,0,0,0,
651,4.0,3.0,206.0,131.0,3.279522647922387,1,1,0,0,
652,5.0,3.0,194.0,188.0,5.008895174287716,1,0,0,1,Con expensas
653,2.0,1.0,37.0,35.0,-1.827718186272866,0,0,0,0,
654,3.0,2.0,98.0,89.0,1.0644270087561378,1,0,0,1,Con expensas
655,1.0,1.0,22.0,22.0,-2.4626834613738224,0,0,0,0,
656,2.0,1.0,44.0,40.0,-1.6353388791957504,0,0,1,0,Con expensas
657,4.0,3.0,78.0,75.0,1.126037885172098,0,0,0,0,Con expensas
658,1.0,1.0,43.0,39.0,-2.011244025783813,0,1,0,0,Con expensas
659,3.0,2.0,72.0,65.0,0.5632998596886609,1,1,0,1,Con expensas
660,2.0,1.0,45.0,42.0,-1.4944351987826667,0,0,0,0,Con expensas
661,5.0,4.0,200.0,138.6,5.327709047202555,0,0,0,0,
662,3.0,2.0,110.0,85.0,1.0460038690294842,0,0,0,0,Con expensas
663,4.0,3.0,135.0,120.0,2.9711518296828734,0,0,0,0,Con expensas
664,4.0,3.0,230.0,165.0,4.158171548144543,0,1,0,1,
665,3.0,2.0,88.0,88.0,0.7009161974128703,1,1,0,1,Con expensas
666,1.0,1.0,47.0,40.0,-1.7820040820635346,0,0,0,1,
667,4.0,3.0,210.0,210.0,5.266053886968605,0,0,0,1,
668,4.0,3.0,110.0,100.0,2.6011165116254262,1,1,0,1,Con expensas
669,3.0,2.0,67.0,67.0,-0.0475515466239134,0,0,0,0,Con expensas
670,2.0,1.0,60.0,51.0,-0.6706728570323859,0,0,0,1,Con expensas
671,4.0,3.0,158.0,128.0,3.210848326143525,1,0,0,0,Bajas expensas
672,1.0,1.0,29.0,26.0,-2.4056301973343035,0,0,0,0,
673,2.0,1.0,37.0,37.0,-1.658784162706998,0,1,1,0,Con expensas
674,1.0,1.0,25.0,22.0,-2.5686145165833554,0,0,0,0,Con expensas
675,3.0,2.0,104.0,92.0,1.91217236247353,0,1,1,0,Con expensas
676,4.0,3.0,118.4,88.0,1.9728395128021288,0,0,0,0,
677,2.0,1.0,34.7,29.0,-1.9556003553116328,0,0,0,1,Con expensas
678,2.0,1.0,60.0,53.0,-1.03285970519354,0,0,0,0,
679,3.0,2.0,72.0,70.0,0.0768958343548569,0,0,0,1,Con expensas
680,2.0,1.0,44.0,44.0,-1.4507453543851605,0,0,0,0,
681,1.0,1.0,34.0,30.0,-2.291794206224424,1,0,0,0,Con expensas
682,2.0,1.0,50.0,43.0,-1.444274507644309,0,0,0,0,Con expensas
683,1.0,1.0,38.0,38.0,-1.8971370128607024,0,0,0,1,
684,1.0,1.0,59.0,54.0,-1.5039438420370723,0,0,0,0,
685,2.0,1.0,46.0,39.0,-1.573744607834466,0,0,0,0,Con expensas
686,4.0,3.0,94.0,59.0,1.0216388536031906,0,0,0,0,Sin expensas
687,1.0,1.0,35.0,30.0,-2.26794331308541,0,1,1,0,Con expensas
688,2.0,1.0,65.1,40.0,-1.1668667602586318,1,1,1,1,
689,2.0,1.0,45.0,43.0,-1.3872021472720657,1,0,0,0,
690,1.0,1.0,44.0,36.0,-1.843070480222688,0,1,0,1,Con expensas
691,2.0,1.0,47.0,42.0,-1.2317084923903363,1,0,1,1,
692,4.0,3.0,140.0,138.0,3.418437442722289,0,0,0,0,
693,2.0,1.0,34.0,34.0,-1.8451360790305809,0,0,0,0,Con expensas
694,5.0,4.0,305.0,250.0,7.490487935754617,1,1,0,0,
695,3.0,2.0,74.0,62.0,0.0122240334902084,1,0,0,1,
696,3.0,2.0,43.0,40.0,-0.7680619021444239,0,0,0,0,Con expensas
697,3.0,2.0,60.0,56.0,-0.3760468534585967,0,0,0,0,
698,3.0,2.0,72.0,70.0,0.0021100863066334,0,0,0,0,
699,3.0,2.0,120.0,90.0,0.8866684451496682,0,0,0,1,Sin expensas
700,3.0,2.0,77.0,63.0,0.184223702347376,0,1,0,1,
701,2.0,1.0,29.0,29.0,-1.8515180224843144,0,0,0,0,
702,2.0,1.0,52.0,47.0,-1.1611442111057169,0,1,1,0,Con expensas
703,2.0,1.0,33.0,30.0,-1.9278949367147336,0,0,0,0,Con expensas
704,1.0,1.0,34.0,28.0,-2.213072083697847,0,1,0,0,
705,3.0,2.0,82.0,72.0,0.2533170897698144,0,0,0,0,
706,2.0,1.0,34.0,34.0,-1.833758528103704,0,0,0,0,
707,2.0,1.0,44.0,41.0,-1.6577464679659633,0,0,0,1,
708,2.0,1.0,43.0,40.0,-1.3900239308219002,1,1,1,1,Con expensas
709,2.0,1.0,34.0,34.0,-1.803384594758238,0,0,0,0,Con expensas
710,1.0,1.0,28.0,28.0,-2.3627443472913905,0,0,0,0,Bajas expensas
711,2.0,1.0,64.4,50.0,-1.086064176317599,0,1,0,0,Con expensas
712,2.0,1.0,47.0,41.0,-1.4498527612222625,1,1,0,1,Con expensas
713,2.0,1.0,76.0,50.0,-1.0694938664215954,0,0,0,1,Con expensas
714,2.0,1.0,41.1,36.0,-1.7567593164274462,0,0,0,0,Con expensas
715,3.0,2.0,80.0,68.0,0.5354597027281023,1,0,1,0,
716,3.0,2.0,67.0,57.0,0.0284075388023381,0,0,0,0,Con expensas
717,3.0,2.0,67.0,63.9,-0.2761643794698776,0,0,0,0,Con expensas
718,2.0,1.0,49.0,49.0,-1.3225326105568285,0,1,1,1,
719,2.0,1.0,45.0,43.0,-1.5675744087205687,0,0,0,0,
720,4.0,3.0,118.0,113.0,2.6308567178927245,1,0,0,1,Con expensas
721,5.0,4.0,182.0,112.0,3.55891115923271,0,0,0,1,Con expensas
